1473792113012---200012000000000014502627122953041035055223032                 2 
1473792113013037500012000000000013802727142951043036053773037                 7 
1473792113014042500015000000000013102526152949044036047663042                 6 
1473792113015044500020000000000013102527122949043036049773044                 7 
1473792113016045500015000000000013102628132949042035053883045                 8 
1473792113017045800015000000000013102723082949042036055--3045                 - 
1473792113018045800015000000000013102823102949040035062--3045                 - 
1473792113019---240015000000000013202823082949037033070723045582507           3 
1473792113020045580015000000000013202823072949038034067-6304548250-           - 
1473792113021---200015000000000012802724052948036032070447095                 4 
1473792113022---200010000000000012802721062948036032070447095                 4 
1473792113023---200010000000000013502700002950034031076447095                 4 
1473792120100250250010000000000013202736042949032030082737090482507           6 
1473792120101060800007000000000013002600002949032029079--3060                 - 
1473792120102060580007000000000012802800002948033031082-9306017070-           - 
1473792120103060800007000000000013002900002949032030089--3060                 - 
1473792120104060580007000000000012503000002947033031089-8306027075-           - 
1473792120105065280007000000000012103036042946034032085-2305583065-           - 
1473792120106065800007000000000012503100002947034032089--3065                 - 
1473792120107100800007000000000012803000002948035033082--7100                 - 
1473792120108065580007000000000013303135032950035033085-8306527085-           - 
1473792120109048580006000000002013903134032951037034079-8304827080-           - 
1473792120110042580006000000002013803101032951039035073-8304227080-           - 
1473792120111060258006000000002013503000002950041036065-1303753060649220-     9 
1473792120112060258008000000000012803326032948043038068-2303743060647100-     - 
1473792120113045800010004000000012503330052947043038068--3045                 - 
1473792120114220228010000000000011903531052946043039074-1402443060559220-     - 
1473792120115060255810000000000011803535052945043039074-1402663060727080919220- 
1473792120116055550015000000000011803529032945043039074983055170809           9 
1473792120117055800012000000000012103300002946042038071--3055                 - 
1473792120118055800010000000000012503328032947042038071--3055                 - 
1473792120119039800010000000000012803426042948041038076--3039                 - 
1473792120120055800008000000000012803429032948041038076--3055                 - 
1473792120121055800008000000000012803400002948040037079--3055                 - 
1473792120122055800007000000000012803400002948040037079--3055                 - 
1473792120123048800007000000000012403427042947039036082--3048                 - 
1473792120200048800007000000000012403528042947038036089--3048                 - 
1473792120201050580007000000000012403525042947038036089-9305017070-           - 
1473792120202070500012000000000012103300002946037035086887070                 8 
1473792120203040580012000000000011903124052946035033085-8304023050-           - 
1473792120204045800012000000000011703225032945036034085--3045                 - 
1473792120205047800012000000000011403127052944037034079--3047                 - 
1473792120206050800012000000000011403127042944036034082--3050                 - 
1473792120207045580007000000000012102920052946037033073-8304523060-           - 
1473792120208040558012000000000011402900002944036033076-7304023060919200-     - 
1473792120209040558012000000000011403200002944037035082-7304023060919200-     - 
1473792120210040558012000000000011003100002943039035073-7304023060919200-     - 
1473792120211040580012000000000010703100002942041036068-7304033060-           - 
1473792120212040580012000000000010003011042940043037060-7304033060-           - 
1473792120213060258012000000000009003100002937044038060-2304043060647100-     - 
1473792120214120280012000000000008102918072935044037056-2306087120-           - 
1473792120215090280012000000000007803019062934044038058-3403577090-           - 
1473792120216065280012000000000007403019042933043037060-5403553065-           - 
1473792120217110225010000000000006802928032931041036062833040230605371108     6 
1473792120218110800008000000000006802935032931040035065--6110                 6 
1473792120219110280008000000000006802923032931040035065-2305586110-           9 
1473792120220050800008000000000006802925042931039035067--3050                 - 
1473792120221050800008000000000006803029032931038034073--3050                 - 
1473792120222047280007001000000006803429032931038036086-5O0275O047-           - 
1473792120223050800007000000000007103427082932037035089--3050                 - 
1473792120300---200006000000010007103227062932037035082333065                 3 
1473792120301065500007000000000007103025092932035033082663065                 4 
1473792120302040800007000000000007803125072934035033085--3040                 - 
1473792120303065800007000000000008103125052935035033085--3065                 - 
1473792120304060280006000001010008103225072935036034085-2M04083060-           - 
1473792120305075280007000000000008803126062937036034082-2306587075-           - 
1473792120306080280007000000000009203127082938036034082-2305087080-           - 
1473792120307027580007000001000010003225132940037035082-6302743040-           - 
1473792120308027800012000000000011103327112943037035086--3027                 - 
1473792120309027500012000000000012103229162946040036073883027                 8 
1473792120310050250012000000000013403027172950042037063844027430508           8 
1473792120311032500012000000000014103030172952043037060993032                 9 
1473792120312040550012000000000014502931182953042036060973040230609           9 
1473792120313045550012000000000015202530192955043036049973045230659           9 
1473792120314050550012000000000015902428212957043035047983050192509           9 
1473792120315050550012000000000017302230202961041033047983050192509           9 
1473792120316055500012000000000018602030172965040032045993055                 9 
1473792120317055500020000000000019701829152968038031044663055                 6 
1473792120318055500020000000000020401830092970038031044773055                 7 
1473792120319050500020000000000021101830112972037030046993050                 9 
1473792120320---200020000000000021401829092973035029050113048                 1 
1473792120321---100020000000000021801823082974032027056338250                 1 
1473792120322---100020000000000022401827072976032027056338250                 1 
1473792120323---200020000000000023501824082979031026059118250                 1 
1473792120400---240020000000000022801925062977029025066837100582008           4 
1473792120401220500020000000000023101928072978031027061999220                 7 
1473792120402---700020000000000023802024072980030026066--9220                 4 
1473792120403220250020000000000023501828042979028024066817100792208           6 
1473792120404220500020000000000023201924052978027024072889220                 5 
1473792120405220280020000000000022901925052977028025069-5715059220-           9 
1473792120406220280020000000000022201800002975029025064-4715069220-           9 
1473792120407220250015000000000023201923062978028025069717150692207           5 
1473792120408150550020000000000022902020042977028025072877150192208           7 
1473792120409150550020000000000022902227032977029026075977150292209           8 
1473792120410150550020000000000022502022072976035029054977150292209           8 
1473792120411---240020000000000021502020072973037031050827110682208           4 
1473792120412---240020000000000019702021132968039032047827110682208           4 
1473792120413080580020000000000018401919112964038031046-7708039220-           - 
1473792120414075800020000000000017302023132961038031048--7075                 - 
1473792120415065800015000000000016002323102957039033053--7065                 - 
1473792120416065580012000000000015302421062955038032057-7706537090-           - 
1473792120417085280010000000000014602419072953037032059-2306086085-           - 
1473792120418065800010000000000014302520072952037032062--3065                 - 
1473792120419047800010000000000013602720052950037033067--3047                 - 
1473792120420037800008000010000012602821052947036032073--O037                 - 
1473792120421031580003000010000011903023052945035033082-6O0314O050-           - 
1473792120422033800007000010000010503100002941034032089--O033                 - 
1473792120423027800004000010100009403224052938034033092--O027                 - 
1473792120500029800004000000110008503225032936034033092--O029                 - 
1473792120501040 28002901000110007203325032932034033096-210002K010463040-     - 
1473792120502090 28002901000110006803325042931034033096-2100023045466090-     - 
1473792120503020 58002900010010006803326062931034033096-210005K020733050-     - 
1473792120504040800002901000010006103425112929035034096--3040                 - 
1473792120505---200007000000000006103227092929035033089553030                 5 
1473792120506---220007000000000005803125062928034032089523033370805           5 
1473792120507065250001700001000006502928162930033031085823035630658           8 
1473792120508080250020000000000007202828142932032030085623040470806           6 
1473792120509040255015000000000007602628182933032029079823030430406270808     8 
1473792120510200225015000000000007902227182934033029064824030370805382008     8 
1473792120511---220020000000000007602028252933034029057323040170803           3 
1473792120512030550020000000000007202227202932033029064763030170807           7 
1473792120513---220020000000000006502130252930034029059423035282504           3 
1473792120514---220020000000000006502329252930035030062423035282504           3 
1473792120515---220020000000000007502129252933036030055423040282504           3 
1473792120516040250007000001000009402528182938033030073853027330408           8 
1473792120517---200020000000000010801932182942032027059333030                 3 
1473792120518037500020000000000013202031192949031027064663037                 6 
1473792120519---200020000000000015001232152954030024047223047                 2 
1473792120520---0000200000000000160007311929570290220390                      0 
1473792120521---0000200000000000174005321929610290220360                      0 
1473792120522---0000200000000000188007311629650280220410                      0 
1473792120523---0000200000000000195008311629670280220430                      0 
1473792120600---0000200000000000198009301629680270210470                      0 
1473792120601---0000200000000000209011301529710260210530                      0 
1473792120602---0000200000000000215011301029730250210550                      0 
1473792120603---0000200000000000226012290929760240200600                      0 
1473792120604---0000200000000000226011281029760240200580                      0 
1473792120605---0000200000000000230010250829770220180600                      0 
1473792120606---0000200000000000233010240729780210180620                      0 
1473792120607---0000300000000000233009250829780220180570                      0 
1473792120608---0000300000000000233013240529780230200650                      0 
1473792120609---200030000000000023601524102979028024058553036                 5 
1473792120610200250030000000000023601924152979031027061843033482008           6 
1473792120611030800020000000000023901826182980032027056--3030                 - 
1473792120612030580020000000000022901824172977032027056-7303038200-           - 
1473792120613200250020000000000021501826152973034028052833030582008           6 
1473792120614200280020000000000020201725132969035028048-2303588200-           8 
1473792120615120580020000000000019501525172967033027048-6712049200-           - 
1473792120616120800020000000000019501626122967033027050--7120                 - 
1473792120617100800020000000000018501626112964032026052--7100                 - 
1473792120618120500020000000000018201726122963032027054997120                 9 
1473792120619090800020000000000018201625122963032026052--7090                 - 
1473792120620090800020000000000017101525112960032026050--7090                 - 
1473792120621090800020000000000016401525132958032026050--7090                 - 
1473792120622090800020000000000015701425112956033026046--7090                 - 
1473792120623080800020000000000015001225092954033026042--6080                 - 
1473792120700075800020000000000013901624092951032026052--6075                 - 
1473792120701100800020000000000013601624102950032026052--7100                 - 
1473792120702090800020000000000012901525082948032026050--7090                 - 
1473792120703090800020000000000012601627062947031026054--7090                 - 
1473792120704090280020000000000011501724082944031026056-2707087090-           - 
1473792120705090280020000000000011501325092944032026045-2306587090-           - 
1473792120706080500020000000000011900927062945032025038667080                 6 
1473792120707080500020000000000012200928122946032025038997080                 9 
1473792120708075500025000000000012901129122948032025042997075                 9 
1473792120709075250025000000000013201425112949033026046933035670759           9 
1473792120710040500025000000000013901628162951035028046883040                 8 
1473792120711037800020000000000014301928162952034028054--3037                 - 
1473792120712040800020000000000013602027152950036030052--3040                 - 
1473792120713040800020000000000012902128132948036030055--3040                 - 
1473792120714045500020000000000012502127172947036030055883045                 8 
1473792120715045500020000000000012502228152947037031055883045                 8 
1473792120716040500020000000000013202129152949036030055993040                 9 
1473792120717045500015000000000013602128122950036030055663045                 6 
1473792120718043800020000000000013902128112951036030055--3043                 - 
1473792120719047800020000000000014602128122953036030055--3047                 - 
1473792120720042500020000000000014902027112954036030052773042                 7 
1473792120721---200020000000000015301927132955035029052113048                 1 
1473792120722049500020000000000015601828092956035029050993049                 9 
1473792120723050800020000000000016001729102957035028048--3050                 - 
1473792120800048800020000000000016301729122958035028048--3048                 - 
1473792120801045800020000000000017001829112960035029050--3045                 - 
1473792120802045800020000000000017001829102960035029050--3045                 - 
1473792120803---0000200000000000177018290829620330280540 3045                 0 
1473792120804---0000200000000000177018270829620330280540 3045                 0 
1473792120805---0000200000000000184019260829640300260640                      0 
1473792120806---0000200000000000187018240529650300260610                      0 
1473792120807---0000200000000000194019220629670300260640 3045                 0 
1473792120808---200020000000000020101923052969030026064113045                 1 
1473792120809055250020000000000020802125052971034029059723040530557           7 
1473792120810040550020000000000021101930142972036030050973040230559           9 
1473792120811040550020000000000021402132092973038031050863040230558           8 
1473792120812040550020000000000020702034172971037031050963040330559           9 
1473792120813040500020000000000020701735172971039031041773040                 7 
1473792120814---200020000000000020701633172971037029042553040                 5 
1473792120815100250020000000000021501535152973035028044753045271007           7 
1473792120816---200020000000000022201435132975033026046223045                 2 
1473792120817---210020000000000022901434102977031025049213040182002           1 
1473792120818---100020000000000023601435092979030025051103040182001           0 
1473792120819200500020000000000024301435072981028023056779200                 5 
1473792120820---220020000000000024801436042983027023058417120392004           3 
1473792120821---270020000000000025201436042984025021063-1712099200-           4 
1473792120822---700020000000000025801300002986026022058--9200                 4 
1473792120823---400020000000000026301332032987024020063779200                 3 
1473792120900---400020000000000026501333082988024020063707120782007           2 
1473792120901---400020000000000026501434082988024021066889220                 1 
1473792120902---200020000000000027201435062990023020068339220                 2 
1473792120903---0000200000000000276012360329910200170710 8220                 0 
1473792120904---0000200000000000276012300529910200170710                      0 
1473792120905---0000200000000000276012330529910200170710                      0 
1473792120906---0000200000000000280012340729920190170740                      0 
1473792120907---0000300000000000291012300729950190170740                      0 
1473792120908---0000300000000000301013290629980210180710 3040                 0 
1473792120909---0000300000000000297013350629970240200630 3030                 0 
1473792120910---0000300000000000307013350730000270220560                      0 
1473792120911---0000300000000000297012360929970300240470                      0 
1473792120912---0000300000000000290012030729950320250430                      0 
1473792120913---0000300000000000286012030329940330260420                      0 
1473792120914---0000300000000000286012100329940350270390                      0 
1473792120915---0000300000000000280012000029920340270400                      0 
1473792120916---0000300000000000286011000029940340260380                      0 
1473792120917---0000200000000000290011000029950320250420                      0 
1473792120918---0000200000000000289009140329940300230410                      0 
1473792120919---0000200000000000291010000029950260210510                      0 
1473792120920---0000200000000000294011050529960250210550                      0 
1473792120921---100020000000000029401107052996025021055228200                 1 
1473792120922---100020000000000029400900002996024019053228200                 1 
1473792120923---100020000000000029201105072995021018065228200                 1 
1473792121000---200020000000000029001108052995021018065449200                 3 
1473792121001---400020000000000028601008062994021018062889220                 2 
1473792121002---700020000000000029001107052995021018065--9220                 1 
1473792121003220800020000000000028601005072994020017065--9220                 - 
1473792121004200800020000000000028001107062992020017068--9200                 - 
1473792121005200800020000000000026901208082989021018068--9200                 - 
1473792121006200800020000000000026301306082987022019068--9200                 - 
1473792121007150800020000000000026001306082986022019068--6150                 - 
1473792121008025800012000000000025601407092985023020068--3025                 - 
1473792121009028280012000000000024901507112983024021069-4302063028-           - 
1473792121010027800012000000000024101706102980025022072--3027                 - 
1473792121011024800010000010000023401806092978027024069--O024                 - 
1473792121012017800004000010000021702105092973027025078--O017                 - 
1473792121013008-00000900010000020302406122969028026085---008                 - 
1473792121014013 80000700020010018402707112964029028092-7-00033013-           - 
1473792121015005-00000700020010016302805142958030029092---005                 - 
1473792121016007 80002000010010015103106142954032031096-3-0007K007-           - 
1473792121017009800005000000010013303207142949034033092--3009                 - 
1473792121018013800007000000000011903409162945038036086--3013                 - 
1473792121019015800002701000010010903708162942039038093--K015                 - 
1473792121020012800004001000010009803709162939039038093--O012                 - 
1473792121021013800004002000010008603608172936039037089--O013                 - 
1473792121022013800005002000010007603608202933038037093--O013                 - 
1473792121023011800006001000010006203508182929038036089--O011                 - 
1473792121100011800002700010010005203306202926035034092--O011                 - 
1473792121101010800002700010010003103205202920034033092--O010                 - 
1473792121102010800002700010010002103307212917035034092--O010                 - 
1473792121103010800002700010010000403406212912036035093--O010                 - 
1473792121104010800002002000010998603607332907038037093--O010                 - 
1473792121105013800002001000010998603406232907036035093--O013                 - 
1473792121106016800005001000010997503407242904037035089--O016                 - 
1473792121107016800005001000010997503405252904038036086--O016                 - 
1473792121108016800004001000010998503506232907038036089--O016                 - 
1473792121109016800008001010100996503405272901038036086--O016                 - 
1473792121110016800010001010100996503405232901037035089--O016                 - 
1473792121111015800005001010000994403405262895037035089--O015                 - 
1473792121112015800004001010000993903406262893037035089--O015                 - 
1473792121113015800012001010000993903406252893038036086--O015                 - 
1473792121114016800012001000000994403606262895040038086--O016                 - 
1473792121115015800008001000000996203506232900038036089--O015                 - 
1473792121116017800007001000000997103606222903040038086--O017                 - 
1473792121117016580012000000000997503404252904038036086-8301623023-           - 
1473792121118015800012001000000998703406242907038036086--3015                 - 
1473792121119015800010001000000999903405222911038036086--3015                 - 
1473792121120017580012001000000000803406262913038036086-7301733028-           - 
1473792121121016580012000000000001603405262916039036082-7301633031-           - 
1473792121122019580012000000000002803405242919038036086-7301933028-           - 
1473792121123016800012000000000004003505222923039037086--3016                 - 
1473792121200016800012000000000004403406202924038036086--3016                 - 
1473792121201017800012000000000005403306222927038035082--3017                 - 
1473792121202017800012000000000006403305182930038035082--3017                 - 
1473792121203017800012000000000007503304172933037035086--3017                 - 
1473792121204017800008001000000008503304152936037035086--3017                 - 
1473792121205017800008001000000009003304132937037035086--3017                 - 
1473792121206025580012000000000009703203122939037035082-7302533040-           - 
1473792121207025580015000000000010703203132942038035079-7302533040-           - 
1473792121208027800015000000000011103202122943038035079--3027                 - 
1473792121209027800020000000000011403202152944039036076--3027                 - 
1473792121210025800010001000000012103202102946039036076--3025                 - 
1473792121211029800020000000000011403202102944038035079--3029                 - 
1473792121212021800007001010000011103336102943037035086--3021                 - 
1473792121213016 28002700010000010803336102942034033096-3-0001O00846O016-     - 
1473792121214020280015000000000010703335092942037035086-1200393020-           - 
1473792121215032800020000000000011103236112943039036076--3032                 - 
1473792121216035800030000000000011403136122944040036070--3035                 - 
1473792121217040800020000000000012603235112948040036073--3040                 - 
1473792121218040800020000000000013503135122950040036070--3040                 - 
1473792121219036800020000000000014103136132952040036070--3036                 - 
1473792121220032800020000000000015203001172955039035070--3032                 - 
1473792121221032800020000000000015902936142957038034070--3032                 - 
1473792121222033800012001010000016903001112960037034076--3033                 - 
1473792121223031580007000000100017603036102962036033079-8303123043-           - 
1473792121300031800010000010000018003035092963036033079--3031                 - 
1473792121301030800012000000000018702936112965037033073--3030                 - 
1473792121302033800015000000000019003136102966036034082--3033                 - 
1473792121303031800015000000000019302932082967036033076--3031                 - 
1473792121304040800015000000000020002836092969036032073--3040                 - 
1473792121305040800015000000000020002932062969035032079--3040                 - 
1473792121306045800015000000000020703034052971036033079--3045                 - 
1473792121307032580015000000000022002936112975039035067-7303233045-           - 
1473792121308035800015001000000022702936132977039035067--3035                 - 
1473792121309031580030000000000023103002122978039035070-8303123040-           - 
1473792121310030800030000000000024103104132981041036068--3030                 - 
1473792121311027800030000000000024103204122981042037068--3027                 - 
1473792121312040500030000000000024103305142981044039065773040                 7 
1473792121313035800030000000000023703206122980046040058--3035                 - 
1473792121314039800030000000000023703105112980046039056--3039                 - 
1473792121315039800030000000000024603008092983045038056--3039                 - 
1473792121316055280030000000000024902806102984044037054-1304093055-           - 
1473792121317060550020000000000026002308092987043035045983060171209           9 
1473792121318070500020000000000027002006062990042034041997070                 9 
1473792121319---0000200000000000274018070929910390310430                      0 
1473792121320---0000200000000000281020070729930360300520                      0 
1473792121321---0000200000000000286021060729940340290590                      0 
1473792121322---0000200000000000290021050529950320280640                      0 
1473792121323---0000200000000000291021050829960330280610                      0 
1473792121400---0000200000000000296020030329970310270640                      0 
1473792121401---0000150000000000295020360329970300260660                      0 
1473792121402---0000150000000000295021020529970300270690                      0 
1473792121403025800015000000000029802302102998032028069--3025                 - 
1473792121404024800015000000000029802536122998033030073--3024                 - 
1473792121405020800015000000000029802604072998033030076--3020                 - 
1473792121406020800015000000000029802602112998033030076--3020                 - 
1473792121407020800015000000000030502501093000033030073--3020                 - 
1473792121408018800015000000000031302503093002032029075--3018                 - 
1473792121409---200020000000000031302403093002033029070113020                 1 
1473792121410---0000200000000000320024080930040350310640 3020                 0 
1473792121411---0000250000000000316023071030030360310590 3025                 0 
1473792121412---0000250000000000312023070930020380320550                      0 
1473792121413---0000250000000000295025091029970400340550                      0 
1473792121414---0000250000000000288024020529950410340510                      0 
1473792121415---0000250000000000288023010429950410340490                      0 
1473792121416---0000250000000000284024000029940410340510                      0 
1473792121417---100020000000000028802424042995037032059118200                 0 
1473792121418---100020000000000028702400002994037032059448200                 2 
1473792121419---100020000000000028202500002993034030070558200                 2 
1473792121420---400020000000000028202405052993032029072668200                 3 
1473792121421---100020000000000028402300002993029026078448200                 1 
1473792121422---100020000000000028602229052994027025081228200                 1 
1473792121423---100020000000000028402229032993026024085338200                 1 
1473792121500---0000200000000000286021280329940240230880                      0 
1473792121501---0000150000000000278022240429920260240850                      0 
1473792121502---0000150000000000275020340429910230220880                      0 
1473792121503---0000150000000000268018330329890220200850                      0 
1473792121504---0000150000000000272020250429900210200960                      0 
1473792121505---0000150000000000265021000029880240230880                      0 
1473792121506---0000150000000000262020000029870230220880                      0 
1473792121507---200015000000000026201800002987021020088118200                 1 
1473792121508---200015000000000026901827032989022020085338200                 2 
1473792121509---220008000000000026902100002989026024081212003182002           2 
1473792121510---220002700000010026902600002989030028085212003182002           2 
1473792121511---400002700000010027202920052990034032082778200                 3 
1473792121512---400002700000010025803022052986036033079668200                 2 
1473792121513---200003000000002024402922062982038034070338250                 2 
1473792121514---400003000000002024303022072981037034076888250                 2 
1473792121515006500002000000010024503024102982033031089882006                 7 
1473792121516006800002000000010024402924072981032030089--2006                 8 
1473792121517009800001700000010024302824072981032030085--2009                 - 
1473792121518008800001700000010024502825072982031029089--2008                 - 
1473792121519009800001700000010024502724092982031029085--2009                 - 
1473792121520009800001700000010024002721052980031029085--2009                 - 
1473792121521010800004000000010024502824092982032030085--2010                 - 
1473792121522010800004000000010024402824062982032030085--2010                 - 
1473792121523010800004000000010024202921032981033031085--2010                 - 
1473792121600010800004000000010023503019032979033031089--2010                 - 
1473792121601010800004000000010022803017052977034032085--2010                 - 
1473792121602010800004000000010022803119072977034032089--2010                 - 
1473792121603010800004000000010023203120052978035033085--2010                 - 
1473792121604013800004000000010022203117052975035033085--2013                 - 
1473792121605013800004000000010021803118042974035033085--2013                 - 
1473792121606013800004000000010021503218052973035033089--2013                 - 
1473792121607013580004000000010022203220052975036034085-6301343024-           - 
1473792121608013800004000000010021803216042974036034085--3013                 - 
1473792121609011800004000000010022503319082976037035086--3011                 - 
1473792121610011800004000000010022503423052976038036086--3011                 - 
1473792121611012800003000000010021803519072974039037086--3012                 - 
1473792121612012800002701000010021403624052973039037089--3012                 - 
1473792121613013800002700000010020703726072971040038089--3013                 - 
1473792121614012800003000000010020403726052970041039086--3012                 - 
1473792121615012800003000000010021003725042972041039086--3012                 - 
1473792121616012800003000000010021403731052973040038089--3012                 - 
1473792121617026280001700400010021703700002974040038089-3201073026-           - 
1473792121618020280001701000010021703800002974039038096-2K01183020-           - 
1473792121619040280001001000010021403800002973039038096-2K02583040-           - 
1473792121620005580001000400010021003800002972039038096-8200527070-           - 
1473792121621006580001700000010020703900002971039039100-9200613040-           - 
1473792121622036280001700000010020303833032970039038096-3200673036-           - 
1473792121623033280001700000010020303800002970040039093-2200983033-           - 
1473792121700030280001700000010019603800002968040039093-2200983030-           - 
1473792121701026280001700000010018603900002965040039096-2200983026-           - 
1473792121702014580001700000010018203913042964040039096-6301443025-           - 
1473792121703013800001701000010017603903042962040039096--3013                 - 
1473792121704004 80001701000010017203904042961040039096-3100072004-           - 
1473792121705004 80001701000010016503900002959040039096-3100072004-           - 
1473792121706004 80001001000010015903909052957040039096-4100062004-           - 
1473792121707004 80001001000010015204006052955040040100-4100062004-           - 
1473792121708004 58001001000010014504007052953041040096-4100032004733010-     - 
1473792121709003 80001001000010013404007062950041040096-4100062003-           - 
1473792121710003 80001001000010013404103042950041041100-3100072003-           - 
1473792121711004 80001001000010011504105062945042041096-3100072004-           - 
1473792121712005 80001001000010009804206062940043042096-310007O005-           - 
1473792121713005 80001701000010007404304062933043043100-210008O005-           - 
1473792121714009 28001701000010007404330082933044043096-110001K005283009-     - 
1473792121715013 58001001000010007404426062933044044100-210007301391O027-     - 
1473792121716016280003001000010007904425072934045044096-1K00493016-           - 
1473792121717055280010004000000008804430112937046045093-3M01273055-           - 
1473792121718060280020000000000009604134092939045043086-2201783060-           - 
1473792121719100280020000000000009603933092939045042080-3306077100-           - 
1473792121720110250020000000000011403931082944044041083923028771109           9 
1473792121721028580020000000000012403830122947044041080-8302827100-           - 
1473792121722110250020000000000013103629082949043039076623030471106           6 
1473792121723---200015000000000013803327082951040037076333040                 3 
1473792121800---0000120000000000145032260829530380350790 3045                 0 
1473792121801---200012000000000015203226072955038035079333055                 3 
1473792121802040500012000000000016203326092958038035082883040                 8 
1473792121803050500010000000000016903226092960039036076993050                 8 
1473792121804---200010000000000017903024082963036033079113048                 1 
1473792121805---0000120000000000186029260729650360330760                      0 
1473792121806---200015000000000020003027092969037034076553049                 5 
1473792121807055250015000000000021303026082973038034073623035430556           6 
1473792121808---220020000000000022403023042976036033079213039130552           2 
1473792121809---200030000000000024103030042981039035070333040                 3 
1473792121810043500030000000000025302832102985040035062883043                 8 
1473792121811043500030000000000025502632122985041035055773043                 7 
1473792121812---200030000000000025102636092984042035053553043                 5 
1473792121813---240030000000000025302335142985043035045633043382006           3 
1473792121814---240030000000000025502334112985043035045713047682007           2 
1473792121815---224030000000000025602435092986042035049813047161002682008     4 
1473792121816200250030000000000026502334092988041034049836100582008           5 
1473792121817200500020000000000027102336042990038032055999200                 6 
1473792121818200800020000000000027102303062990037031057--9200                 7 
1473792121819---400015000000000028102200002993035030059889200                 2 
1473792121820---400015000000000028503200002994034033092779200                 2 
1473792121821---100015000000000028102300002993031028072558220                 1 
1473792121822---100015000000000028502200002994030027072448220                 0 
1473792121823---100012000000000028802206032995028026078558220                 0 
1473792121900---100012000000000029202206052996028026078338220                 0 
1473792121901---200015000000000028802034042995025023081118200                 1 
1473792121902150500015000000000029502104032997027025078667150                 6 
1473792121903---200015000000000029502103042997027025078558200                 3 
1473792121904150500012000000000028802104052995027025078997150                 6 
1473792121905044580012000000000028902207042995029026075-8304427150-           - 
1473792121906044800012000000000029202301032996030027075--3044                 - 
1473792121907043800012000000000028902307052995031028072--3043                 - 
1473792121908120255015000000000028502406052994031028075823041471206282508     6 
1473792121909200228015000000000028502709062994034031076-3304527100559200-     6 
1473792121910043800015000000000028502800002994036032073--3043                 - 
1473792121911043800015000000000027803033042992037034076--3043                 - 
1473792121912040800015000000000026503034042988038034073--3040                 - 
1473792121913040800015000000000025403100002985041036068--3040                 - 
1473792121914040800015000000000024403221042982043038065--3040                 - 
1473792121915---240015000000000024203319072981044039065833040571208           3 
1473792121916---240015000000000023503317042979043038068647120282006           3 
1473792121917150800012000000000023103418042978044039068--7150                 9 
1473792121918150800012000000000023503420032979043039071--7150                 - 
1473792121919150800012000000000022803419032977044039068--7150                 9 
1473792121920220250012000000000021803400002974040037079727150592207           5 
1473792121921100580012000000000021103335032972036034089-9710019220-           - 
1473792121922100800010000000000020003433032969037035089--7100                 - 
1473792121923100580008000000000018603400002965038036086-6710049220-           - 
1473792122000220280008000000000018003331032963036034089-3710079220-           - 
1473792122001200800007000000000015603204032956034033092--8200                 8 
1473792122002200500007000000000014503300002953035034092668200                 5 
1473792122003---200006000000010012803308032948037035086228200                 2 
1473792122004090800006000000010012403623062947039037089--6090                 - 
1473792122005075800006000000010011703500002945037036093--6075                 - 
1473792122006055800006001000010011403520042944038036089--O055                 - 
1473792122007036580005001000010011003722042943039038093-8O0362O055-           - 
1473792122008043 58001701000010010403800002941039038096-110006O04373O070-     - 
1473792122009065580001700000010010703832062942039038096-6306547090-           - 
1473792122010033280002000000010011403924072944041040093-1K00993033-           - 
1473792122011050258002000000010011404023092944042041093-1300953050647100-     - 
1473792122012027800002000000010010004121082940043042093--3027                 - 
1473792122013023580004000000010009704222062939045043089-8302323040-           - 
1473792122014200225020000000000010203529182941048042061923045271504592009     6 
1473792122015200225020000000000011003227102943046040058813045371004492008     6 
1473792122016200225020000000000012002328172946045036042613040271003392006     4 
1473792122017---200020000000000013502229142950042034045559200                 4 
1473792122018---0000200000000000148023291529540410340490 9200                 0 
1473792122019---0000200000000000169018291329600390310430                      0 
1473792122020---0000200000000000183015301529640370290410                      0 
1473792122021---0000200000000000197013301729680360280390                      0 
1473792122022---0000200000000000204012290929700330260420                      0 
1473792122023---0000200000000000218012290529740310250450                      0 
1473792122100---0000200000000000224014321329760320260470                      0 
1473792122101---0000200000000000231014310929780310250490                      0 
1473792122102---0000200000000000243014320829820300250510                      0 
1473792122103---0000200000000000253014320629850300250510                      0 
1473792122104---0000200000000000257014340529860280230560                      0 
1473792122105---0000200000000000261015350529870270230610                      0 
1473792122106---0000200000000000265015010529880250220660                      0 
1473792122107---0000200000000000272014320529900250210630                      0 
1473792122108---100020000000000028901528052995025022066118250                 0 
1473792122109---400025000000000028701700002994028024063778200                 1 
1473792122110---700020000000000029201632042996030025056--8200                 3 
1473792122111---700020000000000029401400002996032026047--8200                 4 
1473792122112---700020000000000028201500002993032026050--8200                 4 
1473792122113---240025000000000027001627042989033027050817100782008           4 
1473792122114---100025000000000027201524042990035028044338200                 1 
1473792122115---210025000000000027201523052990035028044417090382004           2 
1473792122116---0000300000000000251014160529840330270460 404008200            0 
1473792122117---0000200000000000248017160429830300250580 8220                 0 
1473792122118---0000200000000000255015180329850300250540                      0 
1473792122119---0000200000000000252015150329840300250540                      0 
1473792122120---0000200000000000249015150329830290240560                      0 
1473792122121---200020000000000024501612032982027023063338220                 2 
1473792122122---200020000000000024001412032980026022060338220                 2 
1473792122123100580015000000000023601612042979029024058-7710038220-           - 
